13:17:24.476 [restartedMain] INFO  loginLogger - Application started.
20:59:40.179 [http-nio-8080-exec-8] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.302 [http-nio-8080-exec-6] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.322 [http-nio-8080-exec-7] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.492 [http-nio-8080-exec-5] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.535 [http-nio-8080-exec-9] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.543 [http-nio-8080-exec-10] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.583 [http-nio-8080-exec-7] INFO  accessLogger - path:/art/detail|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.583 [http-nio-8080-exec-5] INFO  accessLogger - path:/art/likeList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.585 [http-nio-8080-exec-3] INFO  accessLogger - path:/art/tagList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:40.585 [http-nio-8080-exec-10] INFO  accessLogger - path:/art/favoriteList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
